distMean,outcome,pred,is_oddball
222.0,186.0,67.81330729105765,-1.0
222.0,240.0,184.83280453047578,-1.0
222.0,223.0,233.74686756137567,-1.0
222.0,226.0,228.82644268252943,-1.0
222.0,238.0,228.76232464129595,-1.0
222.0,208.0,233.1951483343201,-1.0
222.0,218.0,216.5117047676595,-1.0
222.0,221.0,211.28052058022638,-1.0
222.0,242.0,214.79862164656578,-1.0
222.0,233.0,232.20324544156756,-1.0
222.0,226.0,229.84200705095867,-1.0
222.0,265.0,224.62965963942654,-1.0
222.0,232.0,252.62380549696493,-1.0
222.0,235.0,239.00590265558577,-1.0
292.0,279.0,232.837869762446,-1.0
292.0,282.0,261.0013706551157,-1.0
292.0,321.0,272.6247823098174,-1.0
292.0,288.0,300.5703037408177,-1.0
292.0,296.0,293.98038960907746,-1.0
292.0,299.0,290.4528206797007,-1.0
292.0,299.0,295.77708009738376,-1.0
292.0,275.0,298.0341274258896,-1.0
292.0,321.0,287.36308931561985,-1.0
292.0,276.0,302.03417922603927,-1.0
292.0,279.0,290.7834613721614,-1.0
292.0,312.0,282.9007107529403,-1.0
292.0,308.0,298.2560859510624,-1.0
292.0,306.0,307.0712102390697,-1.0
292.0,288.0,307.3775748524282,-1.0
292.0,281.0,294.8536836664157,-1.0
292.0,317.0,286.43317768484803,-1.0
292.0,277.0,300.7914757490067,-1.0
260.0,250.0,291.29811210726535,-1.0
260.0,256.0,269.01980495276626,-1.0
260.0,279.0,263.4597549544338,-1.0
260.0,274.0,272.7169969170872,-1.0
213.0,230.0,272.7939307194735,-1.0
213.0,229.0,236.6137459991026,-1.0
213.0,186.0,227.8589541959705,-1.0
213.0,242.0,192.37964623317367,-1.0
213.0,194.0,236.8122478810917,-1.0
213.0,253.0,201.05831195969114,-1.0
213.0,195.0,258.89608112977305,-1.0
213.0,232.0,205.73680814034086,-1.0
213.0,247.0,226.74664318932452,-1.0
213.0,213.0,241.13709503206778,-1.0
213.0,222.0,220.8436481859929,-1.0
213.0,202.0,219.3921700922656,-1.0
213.0,224.0,213.07739847888556,-1.0
213.0,228.0,212.3046206539855,-1.0
213.0,210.0,219.47789748768858,-1.0
213.0,201.0,213.98486355566436,-1.0
213.0,234.0,207.53659712272713,-1.0
176.0,183.0,215.5297079656536,-1.0
176.0,184.0,187.14395634476278,-1.0
176.0,168.0,184.09925321723304,-1.0
176.0,172.0,172.9491600856978,-1.0
176.0,200.0,174.7783176459356,-1.0
86.0,85.0,180.27636133784904,-1.0
86.0,78.0,87.4103906014398,-1.0
170.0,192.0,84.5303166632591,-1.0
170.0,176.0,196.96370211254003,-1.0
170.0,163.0,179.5834549676806,-1.0
170.0,160.0,169.1956053233631,-1.0
340.0,2.0,165.75134233593866,-1.0
340.0,339.0,16.216296274717873,-1.0
340.0,357.0,336.36021961487114,-1.0
340.0,345.0,349.9764042866066,-1.0
340.0,317.0,345.3335866334829,-1.0
340.0,328.0,323.9467021481983,-1.0
156.0,174.0,321.7139354522078,-1.0
156.0,154.0,182.99848074572216,-1.0
156.0,171.0,169.4739129572607,-1.0
156.0,146.0,172.69964135738695,-1.0
156.0,145.0,164.11249128492756,-1.0
266.0,271.0,155.2210660021895,-1.0
266.0,279.0,275.06244252368583,-1.0
266.0,294.0,280.86697480417615,-1.0
266.0,259.0,287.00170621622607,-1.0
266.0,240.0,282.7200545174347,-1.0
266.0,261.0,250.79214344233728,-1.0
11.0,38.0,256.27204531350026,-1.0
11.0,13.0,34.1049764156125,-1.0
11.0,351.0,18.484931136474124,-1.0
11.0,2.0,356.48987928344553,-1.0
11.0,3.0,1.8810676388326297,-1.0
11.0,357.0,2.59430773758232,-1.0
