distMean,outcome,pred,is_oddball,rule
123,133,0.0,-1.0,1
123,112,132.75000000000034,-1.0,1
123,117,112.50000000000024,-1.0,1
123,130,112.50000000000024,-1.0,1
123,121,120.75000000000028,-1.0,1
123,101,120.75000000000028,-1.0,1
123,148,120.75000000000028,-1.0,1
123,134,120.75000000000028,-1.0,1
123,148,120.75000000000028,-1.0,1
247,287,120.75000000000028,-1.0,1
247,259,287.2500000000012,-1.0,1
247,233,287.2500000000012,-1.0,1
247,259,261.0000000000011,-1.0,1
247,228,258.750000000001,-1.0,1
247,275,258.750000000001,-1.0,1
247,257,258.750000000001,-1.0,1
61,103,258.750000000001,-1.0,1
61,73,103.50000000000016,-1.0,1
61,71,89.2500000000001,-1.0,1
61,53,71.25,-1.0,1
61,65,71.25,-1.0,1
61,61,71.25,-1.0,1
61,86,71.25,-1.0,1
61,51,71.25,-1.0,1
61,43,71.25,-1.0,1
61,26,71.25,-1.0,1
61,43,35.99999999999998,-1.0,1
61,36,35.99999999999998,-1.0,1
61,42,35.99999999999998,-1.0,1
55,57,35.99999999999998,-1.0,1
55,35,35.99999999999998,-1.0,1
55,72,35.99999999999998,-1.0,1
55,72,71.25,-1.0,1
55,35,71.25,-1.0,1
55,51,34.499999999999986,-1.0,1
55,77,34.499999999999986,-1.0,1
55,33,76.50000000000003,-1.0,1
55,51,53.99999999999993,-1.0,1
55,28,53.99999999999993,-1.0,1
55,76,53.99999999999993,-1.0,1
55,46,53.99999999999993,-1.0,1
55,67,53.99999999999993,-1.0,1
55,61,53.99999999999993,-1.0,1
55,58,53.99999999999993,-1.0,1
55,55,53.99999999999993,-1.0,1
55,57,53.99999999999993,-1.0,1
176,179,53.99999999999993,-1.0,1
176,186,178.5000000000006,-1.0,1
176,216,181.50000000000065,-1.0,1
176,183,181.50000000000065,-1.0,1
176,183,181.50000000000065,-1.0,1
176,181,181.50000000000065,-1.0,1
176,161,181.50000000000065,-1.0,1
176,180,181.50000000000065,-1.0,1
176,173,181.50000000000065,-1.0,1
339,275,181.50000000000065,-1.0,1
339,356,275.25000000000114,-1.0,1
339,309,356.2500000000016,-1.0,1
339,313,356.2500000000016,-1.0,1
339,3,312.75000000000136,-1.0,1
183,189,0.0,-1.0,1
183,215,188.849999999999,-1.0,1
183,202,188.849999999999,-1.0,1
183,180,188.849999999999,-1.0,1
204,222,188.849999999999,-1.0,1
204,182,188.849999999999,-1.0,1
204,203,188.849999999999,-1.0,1
204,227,188.849999999999,-1.0,1
204,198,188.849999999999,-1.0,1
204,206,188.849999999999,-1.0,1
329,307,188.849999999999,-1.0,1
329,311,306.5999999999996,-1.0,1
329,350,306.5999999999996,-1.0,1
329,321,306.5999999999996,-1.0,1
329,303,306.5999999999996,-1.0,1
88,79,306.5999999999996,-1.0,1
88,102,78.75000000000004,-1.0,1
88,81,78.75000000000004,-1.0,1
88,85,78.75000000000004,-1.0,1
88,119,78.75000000000004,-1.0,1
88,71,78.75000000000004,-1.0,1
88,92,78.75000000000004,-1.0,1
88,64,78.75000000000004,-1.0,1
315,302,78.75000000000004,-1.0,1
315,320,302.1999999999998,-1.0,1
315,325,302.1999999999998,-1.0,1
315,340,324.9999999999984,-1.0,1
315,318,324.9999999999984,-1.0,1
106,104,324.8999999999984,-1.0,1
106,109,104.35000000000028,-1.0,1
106,102,104.35000000000028,-1.0,1
106,121,104.35000000000028,-1.0,1
106,125,104.35000000000028,-1.0,1
271,248,104.35000000000028,-1.0,1
271,279,248.3500000000012,-1.0,1
271,252,248.3500000000012,-1.0,1
271,269,248.3500000000012,-1.0,1
271,230,248.3500000000012,-1.0,1
271,272,248.3500000000012,-1.0,1
271,286,248.3500000000012,-1.0,1
271,292,248.3500000000012,-1.0,1
271,251,292.10000000000144,-1.0,1
271,254,292.10000000000144,-1.0,1
271,249,253.75000000000176,-1.0,1
271,281,253.75000000000176,-1.0,1
271,277,253.75000000000176,-1.0,1
271,289,277.1000000000013,-1.0,1
82,44,277.1000000000013,-1.0,1
82,67,43.49999999999997,-1.0,1
82,63,43.49999999999997,-1.0,1
82,84,43.85000000000034,-1.0,1
82,90,61.35000000000012,-1.0,1
82,57,90.1000000000003,-1.0,1
53,27,56.95000000000013,-1.0,1
53,58,27.200000000000205,-1.0,1
53,45,58.00000000000009,-1.0,1
53,87,58.00000000000008,-1.0,1
273,285,87.45000000000033,-1.0,1
273,275,284.99999999999955,-1.0,1
273,291,284.99999999999955,-1.0,1
77,88,0.0,-1.0,1
77,102,88.20000000000033,-1.0,1
77,74,88.20000000000033,-1.0,1
77,90,88.20000000000033,-1.0,1
77,64,88.20000000000033,-1.0,1
77,88,88.20000000000033,-1.0,1
77,89,88.20000000000033,-1.0,1
77,75,88.20000000000033,-1.0,1
77,86,88.20000000000033,-1.0,1
